ReleaseNumber,InvoiceNumber,CustomerPO,Status,InvoiceDate,OrderDate,SalesOrderAmount,InvoiceAmount,MerchAmount,TaxAmount,Freight,Other,InvoiceDueDate,ShipToNumber,ShipToName,ShipToAddress1,ShipToAddress2,ShipToAddress3,ShipToCity,ShipToState,ShipToPostalCode,ShipToCountry,OrderEntryDate,ShipVia,ARTermCode,TotalQty,TotalWeight,TrackingNumbers,InvStatus,InvBalDue,PreferredCarrier,UnitsSold,ProductNumber,ModelNum,Description,UOM,Cost,ExtCost,OrdNum,LineItemNum,BOQty,ShipQty,LineItemWeightExt,ShipWhseNum,LineShipVia,SerialNums
ND373302,ND305319,JAMIE CASTLE POOL TECH,INV,11/07/2024,11/07/2024,169.75,0.00,169.75,14.09,0.00,0.00,11/07/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/07/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,131.95,,P,0.00,,1,PSL-40-2108,PS508,2&quot;x25' BACKWASH HOSE,EA,15.10,15.10,ND373302,2,0,1,2.30,512A,PRIORITY PICK,
ND373302,ND305319,JAMIE CASTLE POOL TECH,INV,11/07/2024,11/07/2024,169.75,0.00,169.75,14.09,0.00,0.00,11/07/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/07/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,131.95,,P,0.00,,1,INT-30-669,T104M 220V DPST MECHANICAL,TIME CLOCK MECHANISM,EA,85.30,85.30,ND373302,3,0,1,1.40,512A,PRIORITY PICK,
ND373302,ND305319,JAMIE CASTLE POOL TECH,INV,11/07/2024,11/07/2024,169.75,0.00,169.75,14.09,0.00,0.00,11/07/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/07/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,131.95,,P,0.00,,3,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,61.32,ND373302,4,0,3,127.80,512A,PRIORITY PICK,
ND373302,ND305319,JAMIE CASTLE POOL TECH,INV,11/07/2024,11/07/2024,169.75,0.00,169.75,14.09,0.00,0.00,11/07/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/07/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,131.95,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,ND373302,5,0,0,0.00,512A,PRIORITY PICK,
P5512642,P5441762,JERMEIAH,INV,11/05/2024,11/05/2024,-31.50,-33.96,-31.50,-2.46,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,0,-3,,P,0.00,,-3,SPG-051-0113,FC-9350 10/CS 60SQF FULL,UNIVERSAL DE FILTER GRID,EA,26.70,-80.10,P5512642,1,0,-3,-9.00,537A,PRIORITY PICK,
P5512642,P5441762,JERMEIAH,INV,11/05/2024,11/05/2024,-31.50,-33.96,-31.50,-2.46,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,0,-3,,P,0.00,,3,SPG-051-0112,FC-9340 10/CS 48SQF FULL,UNIVERSAL DE FILTER GRID,EA,16.20,48.60,P5512642,2,0,3,6.00,537A,PRIORITY PICK,
P5512642,P5441762,JERMEIAH,INV,11/05/2024,11/05/2024,-31.50,-33.96,-31.50,-2.46,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,0,-3,,P,0.00,,0,C,UP FRONT,,,0.00,0.00,P5512642,3,0,0,0.00,537A,PRIORITY PICK,
DC239895,DC197561,BLAKE,INV,11/05/2024,11/05/2024,104.56,0.00,104.56,8.47,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,166.2,,P,0.00,,3,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,84.12,DC239895,1,0,3,123.60,214,PRIORITY PICK,
DC239895,DC197561,BLAKE,INV,11/05/2024,11/05/2024,104.56,0.00,104.56,8.47,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,166.2,,P,0.00,,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,DC239895,2,0,0,0.00,214,PRIORITY PICK,
DC239895,DC197561,BLAKE,INV,11/05/2024,11/05/2024,104.56,0.00,104.56,8.47,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,166.2,,P,0.00,,1,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,20.44,DC239895,3,0,1,42.60,214,PRIORITY PICK,
DC239895,DC197561,BLAKE,INV,11/05/2024,11/05/2024,104.56,0.00,104.56,8.47,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,166.2,,P,0.00,,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,DC239895,4,0,0,0.00,214,PRIORITY PICK,
81297828,81339576,JEREMAIH,INV,11/05/2024,11/05/2024,80.10,86.35,80.10,6.25,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,9,,P,0.00,No Preferred Carrier,3,SPG-051-0113,FC-9350 10/CS 60SQF FULL,UNIVERSAL DE FILTER GRID,EA,26.70,80.10,81297828,1,0,3,9.00,81,PRIORITY PICK,
81297803,81339557,JEREMIAH,INV,11/05/2024,11/05/2024,166.32,0.00,166.32,12.97,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,66,,P,0.00,,2,AAA-06-243,CELAPOOL 132/PLT,6# DE POWDER,BAG,5.66,11.32,81297803,1,0,2,12.00,81,PRIORITY PICK,
81297803,81339557,JEREMIAH,INV,11/05/2024,11/05/2024,166.32,0.00,166.32,12.97,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,66,,P,0.00,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,81297803,2,0,1,54.00,81,PRIORITY PICK,
81297803,81339557,JEREMIAH,INV,11/05/2024,11/05/2024,166.32,0.00,166.32,12.97,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,3,66,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,81297803,3,0,0,0.00,81,PRIORITY PICK,
DC239838,DC197511,JAMIE,INV,11/05/2024,11/05/2024,294.30,318.14,294.30,23.84,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,224.2,,P,0.00,No Preferred Carrier,1,PTY-40-2055,RBTD 20&quot; RED BARON,LEAF RAKE W/ TUFF DUTY BAG,EA,49.94,49.94,DC239838,1,0,1,1.20,214,PRIORITY PICK,
DC239838,DC197511,JAMIE,INV,11/05/2024,11/05/2024,294.30,318.14,294.30,23.84,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,224.2,,P,0.00,No Preferred Carrier,1,HAS-50-135,15041 4/CS,GAL REFILLABLE MURIATIC ACID,CS,28.04,28.04,DC239838,2,0,1,41.20,214,PRIORITY PICK,
DC239838,DC197511,JAMIE,INV,11/05/2024,11/05/2024,294.30,318.14,294.30,23.84,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,224.2,,P,0.00,No Preferred Carrier,0,CP,MSDS Sheet 8A,"Rev#  1 Date:         Bin:   ",,0.00,0.00,DC239838,3,0,0,0.00,214,PRIORITY PICK,
DC239838,DC197511,JAMIE,INV,11/05/2024,11/05/2024,294.30,318.14,294.30,23.84,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,224.2,,P,0.00,No Preferred Carrier,3,HAS-50-136,01041 4/CS,GAL REFILLABLE SANI-CHLOR,CS,20.44,61.32,DC239838,4,0,3,127.80,214,PRIORITY PICK,
DC239838,DC197511,JAMIE,INV,11/05/2024,11/05/2024,294.30,318.14,294.30,23.84,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,224.2,,P,0.00,No Preferred Carrier,0,CP,MSDS Sheet 174,"Rev#    Date:05/03/11 Bin:   ",,0.00,0.00,DC239838,5,0,0,0.00,214,PRIORITY PICK,
DC239838,DC197511,JAMIE,INV,11/05/2024,11/05/2024,294.30,318.14,294.30,23.84,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,224.2,,P,0.00,No Preferred Carrier,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,DC239838,6,0,1,54.00,214,PRIORITY PICK,
DC239838,DC197511,JAMIE,INV,11/05/2024,11/05/2024,294.30,318.14,294.30,23.84,0.00,0.00,11/05/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/05/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,6,224.2,,P,0.00,No Preferred Carrier,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,DC239838,7,0,0,0.00,214,PRIORITY PICK,
ND372822,ND304887,JEREMIAH,INV,11/04/2024,11/04/2024,782.21,0.00,782.21,64.92,0.00,0.00,11/04/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/04/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,7,59.4,,P,0.00,,1,MGT-60-5143,B2843 2HP 208-230V EE 56Y,ODP SQFL MOTOR,EA,368.74,368.74,ND372822,1,0,1,29.25,512A,PRIORITY PICK,22124J2ML000000952
ND372822,ND304887,JEREMIAH,INV,11/04/2024,11/04/2024,782.21,0.00,782.21,64.92,0.00,0.00,11/04/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/04/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,7,59.4,,P,0.00,,1,MGT-60-5143,B2843 2HP 208-230V EE 56Y,ODP SQFL MOTOR,EA,368.74,368.74,ND372822,2,0,1,29.25,512A,PRIORITY PICK,22124J2ML000000964
ND372822,ND304887,JEREMIAH,INV,11/04/2024,11/04/2024,782.21,0.00,782.21,64.92,0.00,0.00,11/04/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/04/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,7,59.4,,P,0.00,,2,SPG-601-1267,PK-KIT32-9 ORING KIT,PUREX WISPER FLO,EA,13.53,27.06,ND372822,3,0,2,0.40,512A,PRIORITY PICK,
ND372822,ND304887,JEREMIAH,INV,11/04/2024,11/04/2024,782.21,0.00,782.21,64.92,0.00,0.00,11/04/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/04/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,7,59.4,,P,0.00,,2,USS-60-5023,PS1000 5/8&quot;,GENERAL SERVICE SEAL ASSY,EA,5.21,10.42,ND372822,4,0,2,0.20,512A,PRIORITY PICK,
ND372822,ND304887,JEREMIAH,INV,11/04/2024,11/04/2024,782.21,0.00,782.21,64.92,0.00,0.00,11/04/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/04/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,7,59.4,,P,0.00,,1,ALA-60-1001,631,5OZ MAGIC LUBE,EA,7.25,7.25,ND372822,5,0,1,0.30,512A,PRIORITY PICK,
ND372822,ND304887,JEREMIAH,INV,11/04/2024,11/04/2024,782.21,0.00,782.21,64.92,0.00,0.00,11/04/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/04/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,7,59.4,,P,0.00,,0,C,BAY 2,,,0.00,0.00,ND372822,6,0,0,0.00,512A,PRIORITY PICK,
ND372812,ND304877,JENNY,INV,11/04/2024,11/04/2024,185.88,0.00,185.88,15.43,0.00,0.00,11/04/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/04/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,54.45,,P,0.00,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,ND372812,1,0,1,54.00,512A,PRIORITY PICK,
ND372812,ND304877,JENNY,INV,11/04/2024,11/04/2024,185.88,0.00,185.88,15.43,0.00,0.00,11/04/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/04/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,54.45,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,ND372812,2,0,0,0.00,512A,PRIORITY PICK,
ND372812,ND304877,JENNY,INV,11/04/2024,11/04/2024,185.88,0.00,185.88,15.43,0.00,0.00,11/04/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/04/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,54.45,,P,0.00,,1,TAY-45-1002,R-0001-C 12/BX,2OZ #1 DPD REAGENT,EA,12.04,12.04,ND372812,3,0,1,0.15,512A,PRIORITY PICK,
ND372812,ND304877,JENNY,INV,11/04/2024,11/04/2024,185.88,0.00,185.88,15.43,0.00,0.00,11/04/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/04/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,54.45,,P,0.00,,1,TAY-45-1003,R-0002-C 12/BX,2OZ #2 DPD REAGENT,EA,12.06,12.06,ND372812,4,0,1,0.15,512A,PRIORITY PICK,
ND372812,ND304877,JENNY,INV,11/04/2024,11/04/2024,185.88,0.00,185.88,15.43,0.00,0.00,11/04/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/04/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,4,54.45,,P,0.00,,1,TAY-45-1019,R-0004-C 12/BX,2OZ PH INDICATOR SOLUTION,EA,6.78,6.78,ND372812,5,0,1,0.15,512A,PRIORITY PICK,
ND372706,ND304796,JEREMIAH,INV,11/04/2024,11/04/2024,28.75,31.14,28.75,2.39,0.00,0.00,11/04/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/04/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,1,0.3,,P,0.00,No Preferred Carrier,1,AMP-051-4016,98209800 HI FLOW MANUAL,AIR RELIEF VALVE W/ GAUGE,EA,28.75,28.75,ND372706,1,0,1,0.30,512A,PRIORITY PICK,
DC239670,DC197360,,INV,11/01/2024,11/01/2024,188.48,0.00,188.48,15.27,0.00,0.00,11/01/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/01/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,54.4,,P,0.00,,1,SPG-101-2725,12725 50MFD 370V,ROUND RUN CAPACITOR,EA,33.48,33.48,DC239670,3,0,1,0.40,214,PRIORITY PICK,
DC239670,DC197360,,INV,11/01/2024,11/01/2024,188.48,0.00,188.48,15.27,0.00,0.00,11/01/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/01/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,54.4,,P,0.00,,1,EZC-50-3550,47247040 24/PLT E-Z CLOR,50# 3&quot; 8OZ BIG TABS (UW),PL,155.00,155.00,DC239670,4,0,1,54.00,214,PRIORITY PICK,
DC239670,DC197360,,INV,11/01/2024,11/01/2024,188.48,0.00,188.48,15.27,0.00,0.00,11/01/2024,D,KPS POOLS LLC,705 E OXFORD DR,,,TEMPE,AZ,85283-1962,,11/01/2024,PRIORITY PICK,PP - 100% PREPAYMENT PICK-UP,2,54.4,,P,0.00,,0,CP,MSDS Sheet 01,"Rev#001 Date:06/16/00 Bin:   ",,0.00,0.00,DC239670,5,0,0,0.00,214,PRIORITY PICK,
